candidate_set_size,scoring_mode,ordering,k,victim_accuracy_drop_mean,victim_accuracy_drop_std
5000,endpoint,random,2190,0.03367588520050049,0.004342444549805352
5000,endpoint,random,2200,0.03351777791976929,0.004315364444972304
5000,endpoint,random,2210,0.033913040161132814,0.00437825961033777
5000,endpoint,random,2220,0.033913052082061766,0.004663350048554284
5000,endpoint,random,2230,0.03422925472259521,0.004406701816240804
5000,endpoint,random,2240,0.03399209976196289,0.004192318923611445
5000,endpoint,random,2250,0.03415020704269409,0.004861811035889706
5000,endpoint,random,2260,0.03454544544219971,0.004665036268478349
5000,endpoint,random,2270,0.03438733816146851,0.004532541672641048
5000,endpoint,random,2280,0.03486167192459107,0.003936713868196222
5000,endpoint,random,2290,0.034703540802001956,0.004422633110280041
5000,endpoint,random,2300,0.035177862644195555,0.004320800205045728
5000,endpoint,random,2310,0.035177874565124514,0.004238675020141268
5000,endpoint,random,2320,0.03557312488555908,0.00476772156006425
5000,endpoint,random,2330,0.03581026792526245,0.0046314343049397135
5000,endpoint,random,2340,0.036442685127258304,0.005342547921591055
5000,endpoint,random,2350,0.0367588996887207,0.005061764340307938
5000,endpoint,random,2360,0.036363625526428224,0.004865033940581098
5000,endpoint,random,2370,0.03620553016662598,0.0051731810196979
5000,endpoint,random,2380,0.0366007924079895,0.005142888492433586
5000,endpoint,random,2390,0.0366007924079895,0.004980862450501229
5000,endpoint,random,2400,0.03691699504852295,0.00569772964536827
5000,endpoint,random,2410,0.03699605464935303,0.006037217354609751
5000,endpoint,random,2420,0.0366007924079895,0.005853269247337019
5000,endpoint,random,2430,0.036679840087890624,0.005716905454657831
5000,endpoint,random,2440,0.03747036457061768,0.005148965556286617
5000,endpoint,random,2450,0.03770751953125,0.005322039812487141
5000,endpoint,random,2460,0.03723322153091431,0.004892251293808334
5000,endpoint,random,2470,0.03683793544769287,0.005057130907518031
5000,endpoint,random,2480,0.03667985200881958,0.005041652807471482
5000,endpoint,random,2490,0.0373913049697876,0.005074098315180565
5000,endpoint,random,2500,0.0372331976890564,0.00452735962609356
5000,endpoint,random,2510,0.037628448009490965,0.005335243196950664
5000,endpoint,random,2520,0.03683794736862182,0.005831863826715173
5000,endpoint,random,2530,0.0367588996887207,0.0056592284781794904
5000,endpoint,random,2540,0.0372331976890564,0.005977415741911652
5000,endpoint,random,2550,0.037628459930419925,0.005723716735500623
5000,endpoint,random,2560,0.03778657913208008,0.006011285229513903
5000,endpoint,random,2570,0.03833992481231689,0.005679881819304368
5000,endpoint,random,2580,0.03818181753158569,0.005772644657602445
5000,endpoint,random,2590,0.03849802017211914,0.0059063935591227475
5000,endpoint,random,2600,0.03857707977294922,0.005738711357995791
5000,endpoint,random,2610,0.039051377773284913,0.006301852932269616
5000,endpoint,random,2620,0.03936760425567627,0.006456141753369996
5000,endpoint,random,2630,0.03984189033508301,0.006922072710786499
5000,endpoint,random,2640,0.040158092975616455,0.00665277725134087
5000,endpoint,random,2650,0.03960472345352173,0.006831193657275642
5000,endpoint,random,2660,0.03944664001464844,0.00613858898487839
5000,endpoint,random,2670,0.03960473537445068,0.00681973970769037
5000,endpoint,random,2680,0.03968380689620972,0.006340142500834374
5000,endpoint,random,2690,0.03976285457611084,0.006321635101110284
5000,endpoint,random,2700,0.03968380689620972,0.006101574479278974
5000,endpoint,random,2710,0.03976284265518189,0.005932802448711059
5000,endpoint,random,2720,0.04007905721664429,0.0061652491379559395
5000,endpoint,random,2730,0.03984189033508301,0.006182969061079816
5000,endpoint,random,2740,0.03952569961547851,0.0063487655986910725
5000,endpoint,random,2750,0.03952569961547851,0.007076089675877723
5000,endpoint,random,2760,0.03936758041381836,0.007172572808700859
5000,endpoint,random,2770,0.03960473537445068,0.007220338336195726
5000,endpoint,random,2780,0.03928854465484619,0.0072268276084772026
5000,endpoint,random,2790,0.03968379497528076,0.007476521725635889
5000,endpoint,random,2800,0.03928854465484619,0.0074083216971574765
5000,endpoint,random,2810,0.03936759233474731,0.00707389169956933
5000,endpoint,random,2820,0.039051377773284913,0.006628073576626869
5000,endpoint,random,2830,0.03920948505401611,0.006394129120597982
5000,endpoint,random,2840,0.039209496974945066,0.006762238178067555
5000,endpoint,random,2850,0.038893282413482666,0.006676223945957508
5000,endpoint,random,2860,0.039209496974945066,0.007401967669926284
5000,endpoint,random,2870,0.03913043737411499,0.0071310699883938115
5000,endpoint,random,2880,0.039130425453186034,0.00720734880085154
5000,endpoint,random,2890,0.039288532733917234,0.0069849859928635604
5000,endpoint,random,2900,0.039288532733917234,0.006763376924022365
5000,endpoint,random,2910,0.03913043737411499,0.007152935058263114
5000,endpoint,random,2920,0.039288532733917234,0.007161665684272999
5000,endpoint,random,2930,0.039288532733917234,0.007381901246202233
5000,endpoint,random,2940,0.03944662809371948,0.007485904839807279
5000,endpoint,random,2950,0.03920948505401611,0.007155134435781254
5000,endpoint,random,2960,0.039999985694885255,0.007892271842163623
5000,endpoint,random,2970,0.04007905721664429,0.008237089676065968
5000,endpoint,random,2980,0.040474307537078855,0.008498474922144212
5000,endpoint,random,2990,0.040395259857177734,0.008679462066088318
5000,endpoint,random,3000,0.040237152576446535,0.008719878101382793
5000,endpoint,random,3010,0.04063241481781006,0.008839975757249274
5000,endpoint,random,3020,0.0406324028968811,0.007961269606137845
5000,endpoint,random,3030,0.04063241481781006,0.008647926374350363
5000,endpoint,random,3040,0.040316212177276614,0.008191459752588975
5000,endpoint,random,3050,0.04039524793624878,0.008335150393364863
5000,endpoint,random,3060,0.040316212177276614,0.00835199127993145
5000,endpoint,random,3070,0.04055335521697998,0.00840607293763174
5000,endpoint,random,3080,0.04015810489654541,0.008213354979576648
5000,endpoint,random,3090,0.040237152576446535,0.008492978978582167
5000,endpoint,random,3100,0.03992094993591309,0.008600801071798636
5000,endpoint,random,3110,0.03968380689620972,0.00870732991230755
5000,endpoint,random,3120,0.04000000953674317,0.009602394057317052
5000,endpoint,random,3130,0.040553367137908934,0.00956652149458503
5000,endpoint,random,3140,0.04079052209854126,0.009330086929912542
5000,endpoint,random,3150,0.04094860553741455,0.00983228712897422
5000,endpoint,random,3160,0.04102767705917358,0.009614571516718726
5000,endpoint,random,3170,0.04118578433990479,0.009317503918443982
5000,endpoint,random,3180,0.04086956977844238,0.00919172237525127
5000,endpoint,random,3190,0.0407905101776123,0.008817867715158781
5000,endpoint,random,3200,0.04086956977844238,0.008889336492653428
5000,endpoint,random,3210,0.0407905101776123,0.008853213949742422
5000,endpoint,random,3220,0.04079052209854126,0.008884054505999165
5000,endpoint,random,3230,0.040553367137908934,0.009221445313400533
5000,endpoint,random,3240,0.0406324028968811,0.008710914963879294
5000,endpoint,random,3250,0.040395259857177734,0.00901064044114545
5000,endpoint,random,3260,0.04023716449737549,0.008701941781961625
5000,endpoint,random,3270,0.040316212177276614,0.00873596441127889
5000,endpoint,random,3280,0.0406324028968811,0.008620767637345653
5000,endpoint,random,3290,0.04110672473907471,0.008555302161771557
5000,endpoint,random,3300,0.041264820098876956,0.008639768806786309
5000,endpoint,random,3310,0.04102767705917358,0.008607159349148581
5000,endpoint,random,3320,0.04086956977844238,0.008858522170908153
5000,endpoint,random,3330,0.04071146249771118,0.008785021413719762
5000,endpoint,random,3340,0.040711474418640134,0.00928223678146271
5000,endpoint,random,3350,0.04079052209854126,0.009126913639314314
5000,endpoint,random,3360,0.04118577241897583,0.008892848435575059
5000,endpoint,random,3370,0.041343867778778076,0.008666856720510405
5000,endpoint,random,3380,0.041501975059509276,0.008017968472956752
5000,endpoint,random,3390,0.04189722537994385,0.008319208105316011
5000,endpoint,random,3400,0.0423715353012085,0.007317051263969079
5000,endpoint,random,3410,0.04260869026184082,0.007396697992931566
5000,endpoint,random,3420,0.04229248762130737,0.007053997268719256
5000,endpoint,random,3430,0.042687761783599856,0.0065366885437573565
5000,endpoint,random,3440,0.042687761783599856,0.0062993646201159785
5000,endpoint,random,3450,0.04237154722213745,0.006068169746533621
5000,endpoint,random,3460,0.043162059783935544,0.006048859274543607
5000,endpoint,random,3470,0.04308300018310547,0.006690237906650724
5000,endpoint,random,3480,0.043003964424133304,0.006865429870953938
5000,endpoint,random,3490,0.042924904823303224,0.0067691749759537035
5000,endpoint,random,3500,0.042845845222473145,0.00705729642714507
5000,endpoint,random,3510,0.0428458571434021,0.007387175419052006
5000,endpoint,random,3520,0.04339920282363892,0.006628072154833406
5000,endpoint,random,3530,0.04339921474456787,0.007338387414614388
5000,endpoint,random,3540,0.043241119384765624,0.00791795733737524
5000,endpoint,random,3550,0.04347825050354004,0.008323882035880652
5000,endpoint,random,3560,0.043952560424804686,0.007892270200350394
5000,endpoint,random,3570,0.04371541738510132,0.007917961205357189
5000,endpoint,random,3580,0.044268786907196045,0.0077403820077491395
5000,endpoint,random,3590,0.044031620025634766,0.007611128126766496
5000,endpoint,random,3600,0.044189727306365965,0.007975967850524094
5000,endpoint,random,3610,0.04442688226699829,0.008246568112770044
5000,endpoint,random,3620,0.04466403722763061,0.008403283143380182
5000,endpoint,random,3630,0.04418971538543701,0.007722180873111171
5000,endpoint,random,3640,0.04442688226699829,0.00799650928528723
5000,endpoint,random,3650,0.044110667705535886,0.00827023426883497
5000,endpoint,random,3660,0.04379446506500244,0.00817428886197711
5000,endpoint,random,3670,0.04450591802597046,0.008213353832142467
5000,endpoint,random,3680,0.044110655784606934,0.00835012408309005
5000,endpoint,random,3690,0.04379446506500244,0.008288154209843813
5000,endpoint,random,3700,0.04355731010437012,0.00850675247556543
5000,endpoint,random,3710,0.0436363697052002,0.009114943135897963
5000,endpoint,random,3720,0.04371541738510132,0.00895062662178605
5000,endpoint,random,3730,0.04347827434539795,0.008458866613278531
5000,endpoint,random,3740,0.04347827434539795,0.008380009048345667
5000,endpoint,random,3750,0.04371541738510132,0.008170452493074937
5000,endpoint,random,3760,0.04371541738510132,0.008170452493074937
5000,endpoint,random,3770,0.04355732202529907,0.008363205707021294
5000,endpoint,random,3780,0.04418971538543701,0.00790712650136084
5000,endpoint,random,3790,0.044189727306365965,0.0081359555428864
5000,endpoint,random,3800,0.04442687034606933,0.007758519946930526
5000,endpoint,random,3810,0.04442688226699829,0.007927830113714375
5000,endpoint,random,3820,0.044347834587097165,0.007971064944833772
5000,endpoint,random,3830,0.044110679626464845,0.00790315716794529
5000,endpoint,random,3840,0.04458498954772949,0.008015050059028353
5000,endpoint,random,3850,0.04474308490753174,0.007907122926013276
5000,endpoint,random,3860,0.04490118026733399,0.007376598550691649
5000,endpoint,random,3870,0.04498023986816406,0.007465019522208055
5000,endpoint,random,3880,0.04521739482879639,0.0077484563766490495
5000,endpoint,random,3890,0.045533597469329834,0.008409785013868642
5000,endpoint,random,3900,0.04498022794723511,0.008330446585787672
5000,endpoint,random,3910,0.045533597469329834,0.008377201293680024
5000,endpoint,random,3920,0.04505928754806519,0.008646098700067554
5000,endpoint,random,3930,0.04529644250869751,0.008461630146623456
5000,endpoint,random,3940,0.04498023986816406,0.008733290115685738
5000,endpoint,random,3950,0.045454537868499754,0.008659632602105392
5000,endpoint,random,3960,0.045375490188598634,0.008853213683606332
5000,endpoint,random,3970,0.045691704750061034,0.008503074973369659
5000,endpoint,random,3980,0.04632411003112793,0.008488375260126685
5000,endpoint,random,3990,0.04624506235122681,0.008820523979902775
5000,endpoint,random,4000,0.0467193603515625,0.008456103291153974
5000,endpoint,random,4010,0.04711462259292602,0.008428338202044422
5000,endpoint,random,4020,0.0471936821937561,0.008331383007021942
5000,endpoint,random,4030,0.0471936821937561,0.008312611156897949
5000,endpoint,random,4040,0.04703556299209595,0.007855577458769086
5000,endpoint,random,4050,0.0470355749130249,0.007949476181127594
5000,endpoint,random,4060,0.04727272987365723,0.007793667996723018
5000,endpoint,random,4070,0.047667968273162845,0.007996514735727838
5000,endpoint,random,4080,0.048063242435455324,0.007952417770883598
5000,endpoint,random,4090,0.047905135154724124,0.007423036738809237
5000,endpoint,random,4100,0.047905135154724124,0.006899471104623187
5000,endpoint,random,4110,0.048063242435455324,0.00699615509905867
5000,endpoint,random,4120,0.047984206676483156,0.007621387407021255
5000,endpoint,random,4130,0.0483004093170166,0.007666355090480453
5000,endpoint,random,4140,0.04822133779525757,0.007910069544035357
5000,endpoint,random,4150,0.04822133779525757,0.008509504610447848
5000,endpoint,random,4160,0.0483004093170166,0.0082503728006319
5000,endpoint,random,4170,0.04837944507598877,0.007868479800312642
5000,endpoint,random,4180,0.048063254356384276,0.00774341322165527
5000,endpoint,random,4190,0.048063254356384276,0.007713091002115025
5000,endpoint,random,4200,0.047747039794921876,0.008395843041756458
5000,endpoint,random,4210,0.0476679801940918,0.008289083329592302
5000,endpoint,random,4220,0.047826087474823,0.008257944537084623
5000,endpoint,random,4230,0.047826087474823,0.008361343550445726
5000,endpoint,random,4240,0.047984182834625244,0.0077534834895574755
5000,endpoint,random,4250,0.047984194755554196,0.0080208980144287
5000,endpoint,random,4260,0.04766799211502075,0.0077282576092103485
5000,endpoint,random,4270,0.04766799211502075,0.007848616790939216
5000,endpoint,random,4280,0.048142290115356444,0.008231406905936729
5000,endpoint,random,4290,0.048063230514526364,0.008035483377789608
5000,endpoint,random,4300,0.048300397396087644,0.007701932314750942
5000,endpoint,random,4310,0.04861660003662109,0.007602904816578643
5000,endpoint,random,4320,0.04837944507598877,0.007641857403263417
5000,endpoint,random,4330,0.04869565963745117,0.007666357241658475
5000,endpoint,random,4340,0.048300397396087644,0.007696858523237811
5000,endpoint,random,4350,0.04837943315505981,0.0075648039808051985
5000,endpoint,random,4360,0.04837944507598877,0.007275304560328221
5000,endpoint,random,4370,0.04845849275588989,0.007269935455582321
5000,endpoint,random,4380,0.04837944507598877,0.00758541859913119
5000,endpoint,random,4390,0.04837945699691772,0.007595729973638038
5000,endpoint,random,4400,0.04830038547515869,0.00716058797526304
5000,endpoint,random,4410,0.04837945699691772,0.007188896076680303
5000,endpoint,random,4420,0.048300397396087644,0.007166050350477771
5000,endpoint,random,4430,0.048142290115356444,0.007225738425431615
5000,endpoint,random,4440,0.0481423020362854,0.00733304987995955
5000,endpoint,random,4450,0.04861660003662109,0.007320252303989724
5000,endpoint,random,4460,0.04869565963745117,0.007767569242611955
5000,endpoint,random,4470,0.04853755235671997,0.007517157158721376
5000,endpoint,random,4480,0.0490909218788147,0.007737347474951578
5000,endpoint,random,4490,0.049249017238616945,0.007702947589552668
5000,endpoint,random,4500,0.04885376691818237,0.008208595155424034
5000,endpoint,random,4510,0.04861661195755005,0.008646095293983644
5000,endpoint,random,4520,0.049090909957885745,0.007792664239169728
5000,endpoint,random,4530,0.0487747073173523,0.007323447923640461
5000,endpoint,random,4540,0.04861660003662109,0.007037354412431839
5000,endpoint,random,4550,0.04885375499725342,0.006934482692200115
5000,endpoint,random,4560,0.04861660003662109,0.007042902498360881
5000,endpoint,random,4570,0.0487747073173523,0.007073881874807796
5000,endpoint,random,4580,0.04885376691818237,0.006462188674079573
5000,endpoint,random,4590,0.04861658811569214,0.0063487693094235065
5000,endpoint,random,4600,0.04822132587432861,0.006205667709381821
5000,endpoint,random,4610,0.04837944507598877,0.006687914002479202
5000,endpoint,random,4620,0.04837943315505981,0.006682077700578204
5000,endpoint,random,4630,0.04885375499725342,0.006664511793469175
5000,endpoint,random,4640,0.049328064918518065,0.005757740657336158
5000,endpoint,random,4650,0.049486172199249265,0.006009997514699943
5000,endpoint,random,4660,0.049486184120178224,0.0069558572361313725
5000,endpoint,random,4670,0.04956521987915039,0.007237628234035946
5000,endpoint,random,4680,0.04964426755905151,0.007323487170324881
5000,endpoint,random,4690,0.04972331523895264,0.00718782376154278
5000,endpoint,random,4700,0.04964426755905151,0.006984988185174236
5000,endpoint,random,4710,0.04996047019958496,0.006576015896650864
5000,endpoint,random,4720,0.04996048212051392,0.0064014596712476625
5000,endpoint,random,4730,0.050355720520019534,0.006095176380356235
5000,endpoint,random,4740,0.05043478012084961,0.006389253085349722
5000,endpoint,random,4750,0.05098813772201538,0.006078490620436971
5000,endpoint,random,4760,0.05122529268264771,0.0065103634783594735
5000,endpoint,random,4770,0.05130435228347778,0.006586697696856694
5000,endpoint,random,4780,0.051778650283813475,0.006452491785250093
5000,endpoint,random,4790,0.051778662204742434,0.006817488457105066
5000,endpoint,random,4800,0.05154150724411011,0.006917571034577169
5000,endpoint,random,4810,0.05154150724411011,0.0068949331456229935
5000,endpoint,random,4820,0.05146245956420899,0.007301026303015089
5000,endpoint,random,4830,0.051541495323181155,0.007366015130544481
5000,endpoint,random,4840,0.05138339996337891,0.007053978064717019
5000,endpoint,random,4850,0.05098813772201538,0.0067599303130482504
5000,endpoint,random,4860,0.05106717348098755,0.00673910403579363
5000,endpoint,random,4870,0.05059288740158081,0.0064706236428207055
5000,endpoint,random,4880,0.050592875480651854,0.00718020003748787
5000,endpoint,random,4890,0.05075099468231201,0.007296748736753069
5000,endpoint,random,4900,0.050434792041778566,0.007450368110916929
5000,endpoint,random,4910,0.050513851642608645,0.007220344861907082
5000,endpoint,random,4920,0.05059288740158081,0.00760291488735398
5000,endpoint,random,4930,0.050355720520019534,0.007450366213622893
5000,endpoint,random,4940,0.050671935081481934,0.007941625477706458
5000,endpoint,random,4950,0.05059288740158081,0.007725237069206238
5000,endpoint,random,4960,0.050276684761047366,0.007548253398450161
5000,endpoint,random,4970,0.05083004236221313,0.007626522220341396
5000,endpoint,random,4980,0.05122529268264771,0.007355394381868326
5000,endpoint,random,4990,0.05106719732284546,0.007527540131394247
5000,endpoint,random,5000,0.05130435228347778,0.007252726961144916
5000,subset_accuracy_drop,random,0,0.0,0.0
5000,subset_accuracy_drop,random,10,0.0007114648818969726,0.0005153803968901931
5000,subset_accuracy_drop,random,20,0.0005533695220947266,0.00045066463526958296
5000,subset_accuracy_drop,random,30,0.0009486198425292969,0.0005994421187929951
5000,subset_accuracy_drop,random,40,0.0016600728034973145,0.0007070639275295428
5000,subset_accuracy_drop,random,50,0.00245058536529541,0.0008568784266553002
5000,subset_accuracy_drop,random,60,0.0030039548873901367,0.0008196110961049462
5000,subset_accuracy_drop,random,70,0.004031622409820556,0.00109678393527487
5000,subset_accuracy_drop,random,80,0.0051383495330810545,0.001936356062016652
5000,subset_accuracy_drop,random,90,0.0051383495330810545,0.002072741423701568
5000,subset_accuracy_drop,random,100,0.006086969375610351,0.001968358131319324
5000,subset_accuracy_drop,random,110,0.006403148174285889,0.0017092186463370954
5000,subset_accuracy_drop,random,120,0.007667994499206543,0.0018241806464312231
5000,subset_accuracy_drop,random,130,0.007747030258178711,0.0015205744565301483
5000,subset_accuracy_drop,random,140,0.007905137538909913,0.0015561308329835057
5000,subset_accuracy_drop,random,150,0.00877469778060913,0.0015661229472139044
5000,subset_accuracy_drop,random,160,0.008695650100708007,0.001700053924642751
5000,subset_accuracy_drop,random,170,0.008537542819976807,0.001845476668410541
5000,subset_accuracy_drop,random,180,0.00924903154373169,0.0011387318184558305
5000,subset_accuracy_drop,random,190,0.009486174583435059,0.0008384694049112971
5000,subset_accuracy_drop,random,200,0.00924900770187378,0.001067922781345771
5000,subset_accuracy_drop,random,210,0.009723317623138428,0.0010679040297801646
5000,subset_accuracy_drop,random,220,0.009723329544067382,0.001067911751444324
5000,subset_accuracy_drop,random,230,0.009960472583770752,0.0014629772800287242
5000,subset_accuracy_drop,random,240,0.010355722904205323,0.001231020413528392
5000,subset_accuracy_drop,random,250,0.010513842105865479,0.0014946579161373781
5000,subset_accuracy_drop,random,260,0.010592889785766602,0.0012929105084434536
5000,subset_accuracy_drop,random,270,0.010592889785766602,0.0012310079741233786
5000,subset_accuracy_drop,random,280,0.011225295066833497,0.0009518749637098548
5000,subset_accuracy_drop,random,290,0.011383390426635743,0.0020037493981129046
5000,subset_accuracy_drop,random,300,0.011699604988098144,0.0019880890377522538
5000,subset_accuracy_drop,random,310,0.012173914909362793,0.0018412375526296483
5000,subset_accuracy_drop,random,320,0.012727272510528565,0.0018831630710830314
5000,subset_accuracy_drop,random,330,0.01272726058959961,0.0018198893370648722
5000,subset_accuracy_drop,random,340,0.012964415550231933,0.0019037975699521517
5000,subset_accuracy_drop,random,350,0.01328061819076538,0.0021576674822449296
5000,subset_accuracy_drop,random,360,0.01312253475189209,0.0023944723765190533
5000,subset_accuracy_drop,random,370,0.013754951953887939,0.002361621041349671
5000,subset_accuracy_drop,random,380,0.013438725471496582,0.0020346981347548216
5000,subset_accuracy_drop,random,390,0.014308297634124756,0.002190019321241062
5000,subset_accuracy_drop,random,400,0.013992106914520264,0.0021026844529700357
5000,subset_accuracy_drop,random,410,0.014071154594421386,0.001968374289188337
5000,subset_accuracy_drop,random,420,0.01438734531402588,0.001887311139871038
5000,subset_accuracy_drop,random,430,0.014624512195587159,0.0023216115803008333
5000,subset_accuracy_drop,random,440,0.015256917476654053,0.0024620527883776537
5000,subset_accuracy_drop,random,450,0.015652179718017578,0.0024461170993009362
5000,subset_accuracy_drop,random,460,0.015573132038116454,0.002925967442580219
5000,subset_accuracy_drop,random,470,0.015968382358551025,0.0025091874511301133
5000,subset_accuracy_drop,random,480,0.015731227397918702,0.0027298560125732195
5000,subset_accuracy_drop,random,490,0.016442692279815672,0.002477861749206662
5000,subset_accuracy_drop,random,500,0.017628467082977294,0.0028032595236726194
5000,subset_accuracy_drop,random,510,0.018577075004577635,0.003411617588099756
5000,subset_accuracy_drop,random,520,0.01810276508331299,0.0026426213799647428
5000,subset_accuracy_drop,random,530,0.018260884284973144,0.0026129049084124122
5000,subset_accuracy_drop,random,540,0.018972337245941162,0.0029045411899051607
5000,subset_accuracy_drop,random,550,0.018893277645111083,0.002552392727065384
5000,subset_accuracy_drop,random,560,0.019367587566375733,0.002850251346755003
5000,subset_accuracy_drop,random,570,0.020000004768371583,0.0031817828582045935
5000,subset_accuracy_drop,random,580,0.01992095708847046,0.003181771381365139
5000,subset_accuracy_drop,random,590,0.019999992847442628,0.0032425607545824185
5000,subset_accuracy_drop,random,600,0.020948624610900878,0.0031744143413890346
5000,subset_accuracy_drop,random,610,0.021501982212066652,0.0037141807346250536
5000,subset_accuracy_drop,random,620,0.02158101797103882,0.004335264237046717
5000,subset_accuracy_drop,random,630,0.02173914909362793,0.004284499357556359
5000,subset_accuracy_drop,random,640,0.02189723253250122,0.004656669386444487
5000,subset_accuracy_drop,random,650,0.02158101797103882,0.004715013466075049
5000,subset_accuracy_drop,random,660,0.02166006565093994,0.005261535457032963
5000,subset_accuracy_drop,random,670,0.021581029891967772,0.004988718692308788
5000,subset_accuracy_drop,random,680,0.021264815330505372,0.004655012020284931
5000,subset_accuracy_drop,random,690,0.021501970291137696,0.004748029927598848
5000,subset_accuracy_drop,random,700,0.02166006565093994,0.00484412004769599
5000,subset_accuracy_drop,random,710,0.022055339813232423,0.005818498238858976
5000,subset_accuracy_drop,random,720,0.022055327892303467,0.006113089405196032
5000,subset_accuracy_drop,random,730,0.02173912525177002,0.006020383482871646
5000,subset_accuracy_drop,random,740,0.02189723253250122,0.005866627300408311
5000,subset_accuracy_drop,random,750,0.021897220611572267,0.005593986734463106
5000,subset_accuracy_drop,random,760,0.022450590133666994,0.005429602560610718
5000,subset_accuracy_drop,random,770,0.02229248285293579,0.0054953731010008375
5000,subset_accuracy_drop,random,780,0.022292494773864746,0.005394946743764011
5000,subset_accuracy_drop,random,790,0.02292490005493164,0.005339631554783545
5000,subset_accuracy_drop,random,800,0.02252964973449707,0.0052212883455377244
5000,subset_accuracy_drop,random,810,0.022608697414398193,0.004553188115544751
5000,subset_accuracy_drop,random,820,0.022608697414398193,0.004604376177987669
5000,subset_accuracy_drop,random,830,0.022608697414398193,0.004518759726756572
5000,subset_accuracy_drop,random,840,0.023003947734832764,0.004431465283638982
5000,subset_accuracy_drop,random,850,0.022924888134002685,0.005015262046895982
5000,subset_accuracy_drop,random,860,0.02347825765609741,0.005225784570537691
5000,subset_accuracy_drop,random,870,0.02316206693649292,0.005607932809895299
5000,subset_accuracy_drop,random,880,0.023399209976196288,0.005049411202132833
5000,subset_accuracy_drop,random,890,0.023873519897460938,0.005509575639176272
5000,subset_accuracy_drop,random,900,0.023873519897460938,0.005394948490570277
5000,subset_accuracy_drop,random,910,0.02411067485809326,0.005115497153270515
5000,subset_accuracy_drop,random,920,0.02442687749862671,0.005283769631736554
5000,subset_accuracy_drop,random,930,0.024189722537994385,0.005327934205686304
5000,subset_accuracy_drop,random,940,0.024664020538330077,0.005466887284528561
5000,subset_accuracy_drop,random,950,0.025296449661254883,0.005419508685167563
5000,subset_accuracy_drop,random,960,0.02569171190261841,0.00521382932431653
5000,subset_accuracy_drop,random,970,0.025770747661590578,0.004638185093178833
5000,subset_accuracy_drop,random,980,0.025849807262420654,0.004731558213016862
5000,subset_accuracy_drop,random,990,0.02584981918334961,0.0046145374841896625
5000,subset_accuracy_drop,random,1000,0.025928854942321777,0.004442043628153673
5000,subset_accuracy_drop,random,1010,0.02632410526275635,0.00431718494719199
5000,subset_accuracy_drop,random,1020,0.025849807262420654,0.004572043368086238
5000,subset_accuracy_drop,random,1030,0.026166021823883057,0.004440294745274728
5000,subset_accuracy_drop,random,1040,0.026086950302124025,0.004816641242920445
5000,subset_accuracy_drop,random,1050,0.0260079026222229,0.0047050734140776495
5000,subset_accuracy_drop,random,1060,0.02577075958251953,0.00497929879900666
5000,subset_accuracy_drop,random,1070,0.026086950302124025,0.004865047257669312
5000,subset_accuracy_drop,random,1080,0.026324117183685304,0.0051276821266538165
5000,subset_accuracy_drop,random,1090,0.026403164863586424,0.005378992167601578
5000,subset_accuracy_drop,random,1100,0.026403164863586424,0.005231761518122162
5000,subset_accuracy_drop,random,1110,0.026798439025878907,0.005201807652043287
5000,subset_accuracy_drop,random,1120,0.02687746286392212,0.005882563459211213
5000,subset_accuracy_drop,random,1130,0.02750988006591797,0.005731920978069628
5000,subset_accuracy_drop,random,1140,0.027351784706115722,0.0059904700308813655
5000,subset_accuracy_drop,random,1150,0.027193677425384522,0.00630804495549547
5000,subset_accuracy_drop,random,1160,0.027193665504455566,0.006338931812319159
5000,subset_accuracy_drop,random,1170,0.027588927745819093,0.00672169942554645
5000,subset_accuracy_drop,random,1180,0.027588939666748045,0.006497163394638252
5000,subset_accuracy_drop,random,1190,0.027430832386016846,0.006444039115014427
5000,subset_accuracy_drop,random,1200,0.02750988006591797,0.006401484513157624
5000,subset_accuracy_drop,random,1210,0.02750988006591797,0.00625332159584868
5000,subset_accuracy_drop,random,1220,0.028221356868743896,0.005985263973583596
5000,subset_accuracy_drop,random,1230,0.028774714469909667,0.006710065947090838
5000,subset_accuracy_drop,random,1240,0.02932807207107544,0.006479080355988244
5000,subset_accuracy_drop,random,1250,0.029802358150482176,0.006364746918805471
5000,subset_accuracy_drop,random,1260,0.030039525032043456,0.0062807402500564624
5000,subset_accuracy_drop,random,1270,0.029802381992340088,0.006407557093559387
5000,subset_accuracy_drop,random,1280,0.029802381992340088,0.00624080601706709
5000,subset_accuracy_drop,random,1290,0.029960477352142335,0.006283239687372705
5000,subset_accuracy_drop,random,1300,0.03011857271194458,0.0067275260429619935
5000,subset_accuracy_drop,random,1310,0.030039525032043456,0.006666867001371556
5000,subset_accuracy_drop,random,1320,0.03051382303237915,0.006460991739214401
5000,subset_accuracy_drop,random,1330,0.030276691913604735,0.006682073822278522
5000,subset_accuracy_drop,random,1340,0.030513834953308106,0.00662217742086816
5000,subset_accuracy_drop,random,1350,0.03067193031311035,0.006358628822931835
5000,subset_accuracy_drop,random,1360,0.02972332239151001,0.007138743375218218
5000,subset_accuracy_drop,random,1370,0.02988142967224121,0.0072105977249360504
5000,subset_accuracy_drop,random,1380,0.029802370071411132,0.006923221407840583
5000,subset_accuracy_drop,random,1390,0.030434787273406982,0.006959221031507825
5000,subset_accuracy_drop,random,1400,0.030513834953308106,0.006645740051386513
