seed,repeat,small_block_size,linear_id,primary_group,mean_one_step_delta_loss,median_one_step_delta_loss,max_one_step_delta_loss,probability_one_step_positive,mean_gradient_at_eps,max_gradient_at_eps,mean_candidate_post_step_weight,n_checkpoints,robustly_harmful
0,0,1000,141626,random_unseen_control,-6.953875223795573e-08,-5.960464477539063e-08,1.7881393432617188e-06,0.0,4.233705112710595e-05,4.3909105443162844e-05,0.0005053533991734582,6,False
0,0,1000,145004,random_unseen_control,7.649262746175131e-07,5.960464477539063e-08,2.9206275939941406e-06,0.0,2.594087648806938e-05,2.794625106616877e-05,0.0002981500060990072,6,False
0,0,1000,147612,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-3.697424669250419e-06,-3.2483860650245333e-06,1.0000000116860974e-07,6,False
0,0,1000,148966,random_unseen_control,6.854534149169922e-07,-1.4901161193847656e-07,6.735324859619141e-06,0.0,8.70497130260143e-06,1.2495828741521109e-05,0.00011450880949936959,6,False
0,0,1000,172829,random_unseen_control,2.9802322387695312e-08,0.0,2.980232238769531e-07,0.0,4.814541815297464e-06,6.30527983958018e-06,4.944141030804872e-05,6,False
0,0,1000,181280,large_only_random,-9.934107462565104e-09,0.0,0.0,0.0,-2.1189782273722813e-05,-9.111695362662431e-06,1.0000000116860974e-07,6,False
0,0,1000,190371,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-1.782691136516708e-05,-1.699610220384784e-05,1.0000000116860974e-07,6,False
0,0,1000,193277,random_unseen_control,2.682209014892578e-07,0.0,2.2649765014648438e-06,0.0,7.48658339944086e-06,3.834091330645606e-05,0.00028868523839994015,6,False
0,0,1000,194634,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-4.878531171925715e-06,-3.631369509093929e-06,1.0000000116860974e-07,6,False
0,0,1000,197895,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-4.136237718436556e-05,-4.0999406337505206e-05,1.0000000116860974e-07,6,False
0,0,1000,204070,random_unseen_control,-9.934107462565104e-09,0.0,0.0,0.0,-8.175907714758068e-05,-7.912392175057903e-05,1.0000000116860974e-07,6,False
0,0,1000,207133,random_unseen_control,-1.9868214925130207e-08,0.0,0.0,0.0,3.384356167165e-06,4.377220648166258e-06,4.512414112530413e-05,6,False
