run_id,use_cert_label,seed,epoch_idx,accuracy,loss,nonzero_weights,prob_mass_update,prob_mass_projected,attack__semi,attack__epsilon,attack__use_cert,attack__block_size,attack__epochs,attack__fine_tune_epochs,attack__keep_heuristic,attack__search_space_size,attack__do_synchronize,attack__loss_type,selector__accuracy_drop_selector_mode,selector__n_candidates_k_sample,selector__n_candidates_one_sample,selector__drop_mode,selector__acc_drop_threshold_k_samples,selector__loss_drop_threshold_k_samples,selector__k_samples_batch,selector__training_data_node_cap,selector__tau,selector__score_batch_size,selector__max_sampling_tries,selector__exclude_tried,selector__lp_hit_rate_detour,selector__lp_hit_rate_top_k,selector__lp_hit_rate_out_dir
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,52,0.6379446387290955,-0.30530479550361633,2882.0,814.3145751953125,798.0147094726562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,53,0.6375494003295898,-0.30434450507164,2856.0,811.249755859375,797.990966796875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,54,0.6363636255264282,-0.30365124344825745,2830.0,809.4020385742188,797.9959106445312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,55,0.6359683871269226,-0.30299699306488037,2800.0,808.1846923828125,798.0103149414062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,56,0.635573148727417,-0.3024662733078003,2785.0,807.2713012695312,798.0043334960938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,57,0.635573148727417,-0.30200767517089844,2768.0,806.5640869140625,797.9837646484375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,58,0.634782612323761,-0.3016030788421631,2751.0,805.9856567382812,797.9807739257812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,59,0.6343873739242554,-0.3012525141239166,2734.0,805.5296630859375,798.01416015625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,60,0.6343873739242554,-0.30088818073272705,2725.0,805.1660766601562,798.0161743164062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,61,0.6343873739242554,-0.3004630506038666,2711.0,804.8248291015625,797.9865112304688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,62,0.6343873739242554,-0.3001424968242645,2695.0,804.4942626953125,798.0066528320312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,63,0.6335968375205994,-0.299814373254776,2678.0,804.2457275390625,797.9891967773438,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,64,0.6335968375205994,-0.2995245158672333,2667.0,803.99755859375,798.017578125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,65,0.6335968375205994,-0.2993152141571045,2655.0,803.8155517578125,798.0062866210938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,66,0.6332015991210938,-0.2990926206111908,2643.0,803.6199340820312,797.9873046875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,67,0.6332015991210938,-0.2988226115703583,2633.0,803.4275512695312,798.0064086914062,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,68,0.6332015991210938,-0.2985617518424988,2621.0,803.2874755859375,797.99169921875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,69,0.6332015991210938,-0.29829052090644836,2616.0,803.128173828125,798.0197143554688,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,70,0.6332015991210938,-0.2980920374393463,2610.0,803.0298461914062,797.9859619140625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,71,0.6332015991210938,-0.29788291454315186,2599.0,802.8670654296875,797.99658203125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,72,0.6328063011169434,-0.2976774275302887,2592.0,802.7720947265625,797.99853515625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,73,0.6328063011169434,-0.2974575459957123,2581.0,802.6617431640625,798.0131225585938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,74,0.6328063011169434,-0.29724788665771484,2571.0,802.5758666992188,797.9973754882812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,75,0.6328063011169434,-0.2970523536205292,2567.0,802.4608154296875,798.0032348632812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,76,0.6324110627174377,-0.29690366983413696,2565.0,802.3756103515625,798.0167236328125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,77,0.6320158243179321,-0.29669588804244995,2556.0,802.2968139648438,797.9857788085938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,78,0.6316205263137817,-0.2965155243873596,2544.0,802.1864624023438,797.9906005859375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,79,0.6316205263137817,-0.2963548004627228,2543.0,802.1158447265625,798.0098876953125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,80,0.6316205263137817,-0.29617899656295776,2531.0,802.0562744140625,797.9927978515625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,81,0.6316205263137817,-0.29603487253189087,2528.0,801.9703369140625,798.0184326171875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,82,0.6316205263137817,-0.29585543274879456,2523.0,801.9323120117188,798.002197265625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,83,0.6316205263137817,-0.29571542143821716,2516.0,801.8512573242188,798.0115356445312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,84,0.6316205263137817,-0.2955952286720276,2513.0,801.8025512695312,798.0066528320312,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,85,0.6316205263137817,-0.2954470217227936,2505.0,801.7374267578125,798.0170288085938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,86,0.6316205263137817,-0.2952793538570404,2500.0,801.6969604492188,797.9990234375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,87,0.6316205263137817,-0.29515397548675537,2498.0,801.62353515625,797.9869384765625,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,88,0.6316205263137817,-0.29502710700035095,2491.0,801.5623779296875,798.0140380859375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,89,0.6316205263137817,-0.29487141966819763,2483.0,801.5396728515625,797.9989013671875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,90,0.6316205263137817,-0.2947590947151184,2475.0,801.4791259765625,798.0137329101562,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,91,0.6316205263137817,-0.2946329712867737,2469.0,801.4468994140625,798.0172729492188,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,92,0.6316205263137817,-0.29450514912605286,2460.0,801.4074096679688,798.0111694335938,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,93,0.6316205263137817,-0.2943808436393738,2453.0,801.361572265625,797.991943359375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,94,0.6316205263137817,-0.29428917169570923,2450.0,801.30322265625,798.000732421875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,95,0.6316205263137817,-0.2941611409187317,2448.0,801.2721557617188,797.9981689453125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,96,0.6316205263137817,-0.29406413435935974,2440.0,801.2296752929688,798.00439453125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,97,0.6312252879142761,-0.29397016763687134,2435.0,801.1993408203125,798.0169067382812,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,98,0.6304348111152649,-0.29387617111206055,2431.0,801.1748046875,798.003662109375,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,99,0.6304348111152649,-0.2938038110733032,2423.0,801.131591796875,797.9959716796875,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606368-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD,1,100,0.6304348111152649,-0.2936939001083374,2421.0,801.0909423828125,797.9874267578125,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,0,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606453-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD_nc15,1,0,0.8324110507965088,-0.6408612132072449,0.0,0.0,0.0,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606453-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD_nc15,1,1,0.8324110507965088,-0.6408612132072449,0.0,0.0,0.0,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
1779606453-accuracy_drop_selector_one_sample_endpointPRBCD-seed1-eps0.1-bs10000-semi1-ep100-ft50,accuracy_drop_selector_one_sample_endpointPRBCD_nc15,1,2,0.8249011635780334,-0.6408517956733704,5253.0,33.951045989990234,33.951045989990234,True,0.1,accuracy_drop_selector,10000,100,50,WeightOnly,100000,True,tanhMargin,one_sample,2000,5000,endpointPRBCD,0.001,0.001,10,15,0.8,1000,2000000,True,False,200,extendedPlotting/lpEndpointHitRate
