seed,candidate_set_size,scoring_mode,block_size,epsilon,use_cert,accuracy,runtime_seconds,status,error
4,5000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.7490118741989136,36.38189705647528,ok,
4,5000,endpoint,2000,0.1,none,0.7324110865592957,33.85118226706982,ok,
4,5000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.7249011993408203,36.93278365768492,ok,
4,5000,endpoint,2000,0.2,none,0.7185770869255066,34.00884305126965,ok,
4,5000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.7106719613075256,36.91493418253958,ok,
4,5000,endpoint,4000,0.05,none,0.7308300137519836,33.659300511702895,ok,
4,5000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.7264822125434875,36.702918672934175,ok,
4,5000,endpoint,4000,0.1,none,0.6916996240615845,33.79241535067558,ok,
4,5000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.6897233128547668,36.50410811603069,ok,
4,5000,endpoint,4000,0.2,none,0.6577075123786926,33.938992746174335,ok,
4,5000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.6561264991760254,37.254743142053485,ok,
4,5000,endpoint,10000,0.05,none,0.7106719613075256,33.10766405425966,ok,
4,5000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.716600775718689,39.18685141578317,ok,
4,5000,endpoint,10000,0.1,none,0.6608695387840271,34.1247847173363,ok,
4,5000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.6628458499908447,39.067981131374836,ok,
4,5000,endpoint,10000,0.2,none,0.603557288646698,34.534280609339476,ok,
4,5000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.6118577122688293,39.14993906021118,ok,
4,10000,endpoint,1000,0.05,none,0.7889328002929688,33.34180684015155,ok,
4,10000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.7648221254348755,35.97465477511287,ok,
4,10000,endpoint,1000,0.1,none,0.7794466614723206,33.29854998923838,ok,
4,10000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.7596837878227234,36.06213781796396,ok,
4,10000,endpoint,2000,0.05,none,0.7573122382164001,32.99334471300244,ok,
4,10000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.739130437374115,36.402849335223436,ok,
4,10000,endpoint,2000,0.1,none,0.7328063249588013,33.9771793987602,ok,
4,10000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.7158102989196777,36.68606001883745,ok,
4,10000,endpoint,2000,0.2,none,0.7185770869255066,33.90904819406569,ok,
4,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.7035573124885559,36.807388219982386,ok,
4,10000,endpoint,4000,0.05,none,0.7308300137519836,33.542104348540306,ok,
4,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.7209486365318298,36.47906789928675,ok,
4,10000,endpoint,4000,0.1,none,0.6916996240615845,33.77036019600928,ok,
4,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.6853755116462708,36.53562621958554,ok,
4,10000,endpoint,4000,0.2,none,0.6577075123786926,34.225018905475736,ok,
4,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.6588932871818542,37.357898846268654,ok,
4,10000,endpoint,10000,0.05,none,0.7110671997070312,34.75115787982941,ok,
4,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.7177865505218506,39.268099995329976,ok,
4,10000,endpoint,10000,0.1,none,0.6608695387840271,34.65256371721625,ok,
4,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.6541501879692078,39.039566811174154,ok,
4,10000,endpoint,10000,0.2,none,0.603557288646698,34.573591032996774,ok,
4,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.6098814010620117,38.88051485083997,ok,
