seed,candidate_set_size,scoring_mode,block_size,epsilon,use_cert,accuracy,runtime_seconds,status,error
4,2500,endpoint,1000,0.2,none,0.5625668168067932,20.961956165730953,ok,
4,2500,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5770053267478943,22.78040500357747,ok,
4,2500,endpoint,2000,0.05,none,0.5673796534538269,21.371245125308633,ok,
4,2500,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.5802139043807983,24.02506567724049,ok,
4,2500,endpoint,2000,0.1,none,0.5390374064445496,21.30108578503132,ok,
4,2500,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5502673983573914,23.136103028431535,ok,
4,2500,endpoint,2000,0.2,none,0.5021390318870544,21.8020931892097,ok,
4,2500,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5336898565292358,23.730696763843298,ok,
4,2500,endpoint,4000,0.05,none,0.5647059082984924,22.579855976626277,ok,
4,2500,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.5791443586349487,23.94317949563265,ok,
4,2500,endpoint,4000,0.1,none,0.5128342509269714,21.936586655676365,ok,
4,2500,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5342245697975159,23.510750675573945,ok,
4,2500,endpoint,4000,0.2,none,0.47647058963775635,21.76646035350859,ok,
4,2500,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.5074866414070129,23.762487318366766,ok,
4,2500,endpoint,10000,0.05,none,0.5716577768325806,23.922223603352904,ok,
4,2500,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.5834224820137024,27.254649359732866,ok,
4,2500,endpoint,10000,0.1,none,0.5144385099411011,22.95748175494373,ok,
4,2500,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.529411792755127,27.034032044932246,ok,
4,2500,endpoint,10000,0.2,none,0.4427807629108429,22.70821081288159,ok,
4,2500,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.47700533270835876,27.511283619329333,ok,
4,5000,endpoint,1000,0.05,none,0.6026737689971924,20.89599896967411,ok,
4,5000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.5828877091407776,21.933411065489054,ok,
4,5000,endpoint,1000,0.1,none,0.5796791315078735,20.97018912434578,ok,
4,5000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5689839720726013,22.702925134450197,ok,
4,5000,endpoint,1000,0.2,none,0.5641711354255676,21.09857198409736,ok,
4,5000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5540106892585754,23.45358951203525,ok,
4,5000,endpoint,2000,0.05,none,0.5673796534538269,21.476789271458983,ok,
4,5000,endpoint,2000,0.05,accuracy_drop_selector_with_resampling,0.5759358406066895,23.40006397292018,ok,
4,5000,endpoint,2000,0.1,none,0.5390374064445496,21.35891959629953,ok,
4,5000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5401069521903992,23.422974294051528,ok,
4,5000,endpoint,2000,0.2,none,0.5010695457458496,22.539571654051542,ok,
4,5000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.5144385099411011,23.369790609925985,ok,
4,5000,endpoint,4000,0.05,none,0.5647059082984924,21.460579682141542,ok,
4,5000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.5721924901008606,23.991157546639442,ok,
4,5000,endpoint,4000,0.1,none,0.5133689641952515,21.809595277532935,ok,
4,5000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.5347593426704407,23.847039315849543,ok,
4,5000,endpoint,4000,0.2,none,0.47700533270835876,22.67352680116892,ok,
4,5000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.503208577632904,23.623396703973413,ok,
4,5000,endpoint,10000,0.05,none,0.5716577768325806,23.19470878317952,ok,
4,5000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.5796791315078735,27.215791510418057,ok,
4,5000,endpoint,10000,0.1,none,0.5139037370681763,22.93052420951426,ok,
4,5000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5379679203033447,27.819102538749576,ok,
4,5000,endpoint,10000,0.2,none,0.4422459900379181,23.006701502949,ok,
4,5000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.4935828745365143,26.644560614600778,ok,
4,10000,endpoint,1000,0.05,none,0.6026737689971924,20.6757335588336,ok,
4,10000,endpoint,1000,0.05,accuracy_drop_selector_with_resampling,0.581283450126648,22.775061700493097,ok,
4,10000,endpoint,1000,0.1,none,0.5796791315078735,21.051354693248868,ok,
4,10000,endpoint,1000,0.1,accuracy_drop_selector_with_resampling,0.5614973306655884,23.860092222690582,ok,
4,10000,endpoint,1000,0.2,none,0.5620321035385132,20.73434834368527,ok,
4,10000,endpoint,1000,0.2,accuracy_drop_selector_with_resampling,0.5454545617103577,22.87404760159552,ok,
4,10000,endpoint,2000,0.05,none,0.5673796534538269,21.38723706267774,ok,
4,10000,endpoint,2000,0.1,none,0.5385026931762695,21.484270442277193,ok,
4,10000,endpoint,2000,0.1,accuracy_drop_selector_with_resampling,0.5347593426704407,23.693408031016588,ok,
4,10000,endpoint,2000,0.2,none,0.5016042590141296,21.64130237698555,ok,
4,10000,endpoint,2000,0.2,accuracy_drop_selector_with_resampling,0.49786096811294556,23.447084495797753,ok,
4,10000,endpoint,4000,0.05,none,0.5647059082984924,21.74641145579517,ok,
4,10000,endpoint,4000,0.05,accuracy_drop_selector_with_resampling,0.5727272629737854,24.23103343695402,ok,
4,10000,endpoint,4000,0.1,none,0.5128342509269714,22.51251858472824,ok,
4,10000,endpoint,4000,0.1,accuracy_drop_selector_with_resampling,0.529411792755127,24.058917487040162,ok,
4,10000,endpoint,4000,0.2,none,0.47700533270835876,21.286856604740024,ok,
4,10000,endpoint,4000,0.2,accuracy_drop_selector_with_resampling,0.48128342628479004,23.42366904206574,ok,
4,10000,endpoint,10000,0.05,none,0.5716577768325806,22.856110624969006,ok,
4,10000,endpoint,10000,0.05,accuracy_drop_selector_with_resampling,0.574331521987915,27.359916226938367,ok,
4,10000,endpoint,10000,0.1,none,0.5155079960823059,23.80824605561793,ok,
4,10000,endpoint,10000,0.1,accuracy_drop_selector_with_resampling,0.5240641832351685,26.67797637730837,ok,
4,10000,endpoint,10000,0.2,none,0.4433155059814453,22.626218412071466,ok,
4,10000,endpoint,10000,0.2,accuracy_drop_selector_with_resampling,0.45561498403549194,26.732254097238183,ok,
